path_id,year,word_counts,error_counts
#:\Harvard\97\7131812\315712275.html,1959,2689,624
#:\Harvard\132\6843487\102993947.html,1959,3648,699
#:\Harvard\20\7072917\265313309.html,1959,570,111
#:\Harvard\42\7050185\245728181.html,1959,2540,452
#:\Harvard\173\6847132\102802886.html,1959,2226,549
#:\Harvard\217\6977056\198082813.html,1960,948,237
#:\Harvard\55\7105957\294808772.html,1960,217,55
#:\Harvard\217\6981458\201760127.html,1960,4466,869
#:\Harvard\173\714852\8480919.html,1960,5353,1847
#:\Harvard\141\7176282\428287562.html,1960,4774,919
#:\Harvard\3\7063221\256079251.html,1960,1445,258
#:\Harvard\152\6812553\64015290.html,1960,2897,596
#:\Harvard\50\7029623\227785754.html,1960,2289,590
#:\Harvard\188\6884986\135700760.html,1960,1867,266
#:\Harvard\17\7077816\269663035.html,1960,2486,455
#:\Harvard\137\7173939\381066130.html,1960,5980,1231
#:\Harvard\220\7131999\315892384.html,1960,6189,1047
#:\Harvard\183\6894598\152382563.html,1960,273,77
#:\Harvard\8\7093889\284007168.html,1960,2517,695
#:\Harvard\188\6836032\101255851.html,1960,4079,592
#:\Harvard\83\7120804\307026430.html,1960,2720,514
#:\Harvard\90\7128186\313346798.html,1960,3952,755
#:\Harvard\115\6823075\73494768.html,1960,1816,272
#:\Harvard\33\7012628\217006120.html,1960,9,4
#:\Harvard\152\6835590\89708040.html,1960,1325,233
#:\Harvard\122\7028548\227161481.html,1960,2924,524
#:\Harvard\85\7125554\310868524.html,1960,4775,544
#:\Harvard\173\6828004\90417163.html,1960,1982,379
#:\Harvard\112\6790463\43751882.html,1960,2151,363
#:\Harvard\155\7016201\220199515.html,1960,339,59
#:\Harvard\183\6838761\99693600.html,1960,357,56
#:\Harvard\208\7118205\304503949.html,1960,2959,676
#:\Harvard\116\6890266\134821622.html,1960,3231,491
#:\Harvard\203\7110254\298086319.html,1960,3089,638
#:\Harvard\220\7136247\319131703.html,1960,2633,730
#:\Harvard\217\6988081\207777486.html,1960,1410,386
#:\Harvard\95\7131515\315491776.html,1960,1612,367
#:\Harvard\14\7076643\268619461.html,1960,520,118
#:\Harvard\163\7173143\365551483.html,1960,3585,779
#:\Harvard\184\7038735\235249113.html,1960,3160,762
#:\Harvard\17\7077223\269195976.html,1960,2792,697
#:\Harvard\188\6803026\55664131.html,1960,2073,713
#:\Harvard\92\7118206\304504711.html,1960,2650,627
#:\Harvard\152\6818370\69129697.html,1960,8,5
#:\Harvard\188\6851563\107806560.html,1960,149,21
#:\Harvard\78\7161394\335132081.html,1960,3072,765
#:\Harvard\188\6896464\143071563.html,1960,2535,424
#:\Harvard\157\7038727\235243911.html,1960,1379,351
#:\Harvard\105\7162871\336280031.html,1960,1855,296
#:\Harvard\164\7176609\431670446.html,1960,1504,395
#:\Harvard\73\6957053\188516790.html,1960,3473,974
#:\Harvard\225\7118204\304502741.html,1960,2156,525
#:\Harvard\234\7011255\215941917.html,1960,1756,562
#:\Harvard\112\5425398\19813621.html,1960,1714,339
#:\Harvard\114\6831489\84088405.html,1960,1835,375
#:\Harvard\188\6803040\55670067.html,1960,2791,605
#:\Harvard\184\7028725\227279746.html,1960,1056,322
#:\Harvard\31\7051748\247050070.html,1960,2138,409
#:\Harvard\183\6799695\52469202.html,1960,2891,646
#:\Harvard\204\7112251\299581436.html,1960,4765,711
#:\Harvard\68\7059646\252436331.html,1960,178,38
#:\Harvard\52\7032253\229640344.html,1960,1399,289
#:\Harvard\73\6952363\184502915.html,1960,2891,529
#:\Harvard\10\7095722\285684302.html,1960,1780,388
#:\Harvard\188\6793289\46898750.html,1960,1677,461
#:\Harvard\51\7085757\276808390.html,1960,2516,535
#:\Harvard\183\6904411\156213988.html,1960,2459,256
#:\Harvard\152\184459\1973409.html,1960,1168,159
#:\Harvard\134\7173847\378941570.html,1960,2693,580
#:\Harvard\188\6860951\120857380.html,1960,4459,804
#:\Harvard\188\6867025\126958701.html,1960,2805,286
#:\Harvard\188\6798676\56370247.html,1960,2669,548
#:\Harvard\10\7086043\277089467.html,1960,2333,507
#:\Harvard\165\7176676\432215275.html,1960,4009,2794
#:\Harvard\188\6824104\74540335.html,1960,4655,664
#:\Harvard\188\6803507\61724918.html,1960,954,282
#:\Harvard\188\6798678\51871913.html,1960,700,227
#:\Harvard\173\6836948\91219258.html,1960,1756,190
#:\Harvard\24\7081970\273302106.html,1960,28,9
#:\Harvard\13\7028570\227189743.html,1960,3188,686
#:\Harvard\199\7106312\295096570.html,1960,3633,925
#:\Harvard\31\7052806\247844327.html,1960,2104,382
#:\Harvard\224\6967544\195947496.html,1960,2686,600
#:\Harvard\188\6888754\135428884.html,1960,2401,296
#:\Harvard\188\6777897\34561861.html,1960,1791,390
#:\Harvard\173\6846847\102364647.html,1960,4675,818
#:\Harvard\224\6967185\195331888.html,1960,4854,1060
#:\Harvard\137\7173980\382097511.html,1960,6805,1991
#:\Harvard\173\6828306\90414345.html,1960,2212,476
#:\Harvard\188\6920159\160059585.html,1960,2202,474
#:\Harvard\90\7128186\313346146.html,1960,2239,374
#:\Harvard\188\6798669\56366440.html,1960,182,47
#:\Harvard\173\6857737\115724150.html,1960,2238,421
#:\Harvard\115\6815240\77909269.html,1960,2819,1164
#:\Harvard\188\6831396\84015799.html,1960,1736,250
#:\Harvard\114\6831488\84087565.html,1960,1617,436
#:\Harvard\188\6793283\46894380.html,1960,3618,800
#:\Harvard\188\6843525\103102451.html,1960,3342,493
#:\Harvard\17\7077814\269662025.html,1960,1160,120
#:\Harvard\152\6836463\90650942.html,1960,2566,569
#:\Harvard\89\7134422\317766329.html,1960,5283,1081
#:\Harvard\157\7120804\307026852.html,1960,3411,515
#:\Harvard\91\7100503\290227092.html,1960,2101,321
#:\Harvard\155\7028730\227282338.html,1960,6812,1887
#:\Harvard\173\678272\7865813.html,1960,1373,290
#:\Harvard\206\7117049\303310431.html,1960,307,47
#:\Harvard\131\7173661\374475118.html,1960,2393,233
#:\Harvard\6\7092792\283308000.html,1960,669,111
#:\Harvard\150\7175723\419379203.html,1960,3095,773
#:\Harvard\30\7049948\245507491.html,1960,960,164
#:\Harvard\127\1646624\10354401.html,1960,3343,681
#:\Harvard\33\7048659\244297412.html,1960,4180,548
#:\Harvard\38\7043538\239654319.html,1960,243,67
#:\Harvard\183\6769241\25349595.html,1960,2068,389
#:\Harvard\61\7098783\288343560.html,1960,5187,1649
#:\Harvard\184\7038646\235161119.html,1960,3042,589
#:\Harvard\59\7062664\255522380.html,1960,2092,498
#:\Harvard\188\6860732\119952603.html,1960,210,23
#:\Harvard\116\6855312\118433363.html,1960,2707,400
#:\Harvard\152\50096\523753.html,1960,3086,621
#:\Harvard\173\6834821\96276541.html,1960,1753,184
#:\Harvard\183\6798177\51193324.html,1960,1856,398
#:\Harvard\1\6856131\112449508.html,1960,1508,191
#:\Harvard\183\6911783\153915922.html,1960,3143,393
#:\Harvard\127\1648998\10383719.html,1960,1207,315
#:\Harvard\183\6874669\126564393.html,1960,435,80
#:\Harvard\115\6818371\80890825.html,1960,4436,1176
#:\Harvard\164\7177023\433392683.html,1960,8073,3188
#:\Harvard\188\6775108\32190284.html,1960,443,111
#:\Harvard\149\7175144\409034440.html,1960,216,56
#:\Harvard\127\1442152\9535248.html,1960,1111,187
#:\Harvard\188\6774068\31296436.html,1960,1551,323
#:\Harvard\183\6861063\120588619.html,1960,1912,299
#:\Harvard\44\6979676\199490243.html,1960,4162,1092
#:\Harvard\113\6778759\35045462.html,1960,763,124
#:\Harvard\183\6797613\50674200.html,1960,3422,810
#:\Harvard\106\7038073\234603649.html,1960,1962,402
#:\Harvard\214\7131999\315892040.html,1960,1387,317
#:\Harvard\95\7131509\315486705.html,1960,1313,294
#:\Harvard\96\7101644\291279921.html,1960,2706,672
#:\Harvard\190\7086043\277088494.html,1960,6660,2230
#:\Harvard\39\7065735\258492695.html,1960,663,131
#:\Harvard\183\6793607\50298899.html,1960,2317,511
#:\Harvard\78\7161394\335127741.html,1960,3090,739
#:\Harvard\220\7131999\315892668.html,1960,2900,428
#:\Harvard\23\7085143\276268351.html,1960,2714,710
#:\Harvard\90\7131911\315807394.html,1960,3790,1003
#:\Harvard\188\6792139\45437620.html,1960,489,67
#:\Harvard\183\6904516\146583284.html,1960,2400,225
#:\Harvard\159\7161465\335231415.html,1960,1013,119
#:\Harvard\69\7080024\271642421.html,1960,758,175
#:\Harvard\214\7126443\311670253.html,1960,1356,421
#:\Harvard\65\7098921\288524140.html,1960,2402,356
#:\Harvard\116\3230047\16310952.html,1960,602,103
#:\Harvard\188\6794727\48155470.html,1960,1370,209
#:\Harvard\188\6843522\103101549.html,1960,1446,220
#:\Harvard\18\7074724\266860193.html,1960,4422,705
#:\Harvard\15\7080003\271625513.html,1960,3047,692
#:\Harvard\158\7160588\334941409.html,1960,2088,431
#:\Harvard\37\6815614\66783274.html,1960,235,16
#:\Harvard\129\7044789\240876203.html,1960,1674,231
#:\Harvard\29\7069117\261646434.html,1960,2856,491
#:\Harvard\134\7173866\379507995.html,1960,1788,358
#:\Harvard\93\7123056\308771867.html,1960,4834,493
#:\Harvard\114\6825756\76432408.html,1960,2965,467
#:\Harvard\5\7057802\251098498.html,1960,2486,689
#:\Harvard\46\7106888\295467799.html,1960,1978,452
#:\Harvard\216\7131500\315479113.html,1960,4357,896
#:\Harvard\115\6817896\80050900.html,1960,3817,1579
#:\Harvard\173\6833955\93011021.html,1960,2850,470
#:\Harvard\94\7127013\312203245.html,1960,4886,624
#:\Harvard\71\6963087\191521034.html,1960,2332,576
#:\Harvard\71\6959369\189455852.html,1960,2847,697
#:\Harvard\152\638822\7324888.html,1960,1749,298
#:\Harvard\173\6828296\90410363.html,1960,1756,353
#:\Harvard\159\7168951\352229011.html,1960,1384,385
#:\Harvard\173\6839001\93714207.html,1960,4868,454
#:\Harvard\169\7043976\240051094.html,1960,3836,859
#:\Harvard\161\7173013\363578201.html,1960,3763,991
#:\Harvard\63\7080026\271644020.html,1960,1668,296
#:\Harvard\217\6988076\207406187.html,1960,4527,1577
#:\Harvard\109\62328\654071.html,1960,1092,267
#:\Harvard\150\7174446\393788735.html,1960,839,286
#:\Harvard\173\691781\8106254.html,1960,1335,250
#:\Harvard\37\6892385\147860980.html,1960,17,2
#:\Harvard\109\7010910\215643910.html,1960,2753,755
#:\Harvard\188\6900460\143278451.html,1960,1142,244
#:\Harvard\150\7175460\413986919.html,1960,6604,1420
#:\Harvard\152\6835591\99214158.html,1960,1005,142
#:\Harvard\44\6988085\207775219.html,1960,501,140
#:\Harvard\161\7173061\364373631.html,1960,2785,534
#:\Harvard\70\7061040\253944851.html,1960,2388,418
#:\Harvard\188\6773055\30365269.html,1960,221,41
#:\Harvard\19\7076933\268896964.html,1960,3088,886
#:\Harvard\119\4312750\18447561.html,1960,639,68
#:\Harvard\125\7173549\372268210.html,1960,2350,796
#:\Harvard\113\6779647\35726473.html,1960,3377,1239
#:\Harvard\199\7106314\295099460.html,1960,3764,619
#:\Harvard\170\6925699\163827559.html,1960,2988,410
#:\Harvard\183\6883505\135722730.html,1960,3850,715
#:\Harvard\116\3230215\16418413.html,1960,1114,189
#:\Harvard\173\6785126\39535890.html,1960,1446,280
#:\Harvard\183\6904411\156214192.html,1960,2293,336
#:\Harvard\183\6797613\50674457.html,1960,291,114
#:\Harvard\70\7061027\253928998.html,1960,4010,1236
#:\Harvard\37\6895145\139088431.html,1961,2085,434
#:\Harvard\68\7059666\252454691.html,1961,2358,361
#:\Harvard\32\7043625\239725367.html,1961,3401,497
#:\Harvard\152\6800793\53626635.html,1961,3582,548
#:\Harvard\72\6967557\195531442.html,1961,0,0
#:\Harvard\183\6794610\52901635.html,1961,534,130
#:\Harvard\173\6845633\101020996.html,1961,3690,415
#:\Harvard\183\6868623\121914094.html,1961,4276,692
#:\Harvard\113\6808336\60358856.html,1961,5614,2141
#:\Harvard\53\7035676\232518323.html,1961,1805,373
#:\Harvard\188\6777970\34617084.html,1961,3949,784
#:\Harvard\173\6790975\44224577.html,1961,2358,445
#:\Harvard\16\7076912\268878047.html,1961,1038,264
#:\Harvard\115\6818382\80898456.html,1961,1160,248
#:\Harvard\52\7087910\278907596.html,1961,875,220
#:\Harvard\113\6781132\36757090.html,1961,1430,208
#:\Harvard\101\7154711\331034319.html,1961,494,97
#:\Harvard\80\7119100\305296339.html,1961,2340,384
#:\Harvard\152\6812450\71826542.html,1961,871,209
#:\Harvard\162\7173075\364637766.html,1961,1276,319
#:\Harvard\17\7077831\269672491.html,1961,4135,730
#:\Harvard\49\7034888\231850891.html,1961,2536,565
#:\Harvard\34\7072291\264736768.html,1961,4647,676
#:\Harvard\86\7120773\306979816.html,1961,2378,422
#:\Harvard\65\7093704\283858966.html,1961,3768,915
#:\Harvard\198\7101739\291387071.html,1961,4466,984
#:\Harvard\69\7080020\271639175.html,1961,3324,608
#:\Harvard\77\6952885\184927176.html,1961,1072,252
#:\Harvard\155\7037472\234049337.html,1961,4593,742
#:\Harvard\128\6785712\45949457.html,1961,281,81
#:\Harvard\222\7126384\311644817.html,1961,2357,497
#:\Harvard\111\6786882\40819246.html,1961,287,89
#:\Harvard\201\7099465\289160800.html,1961,251,40
#:\Harvard\91\7129761\314261530.html,1961,1320,344
#:\Harvard\152\6812724\64155623.html,1961,3779,504
#:\Harvard\139\7174126\384718676.html,1961,2973,594
#:\Harvard\170\6925701\167468477.html,1961,2239,293
#:\Harvard\132\6835985\99154981.html,1961,1141,212
#:\Harvard\106\7040248\236643696.html,1961,2658,561
#:\Harvard\188\6860736\119954874.html,1961,741,89
#:\Harvard\115\6815963\78122462.html,1961,2384,390
#:\Harvard\217\6977061\198087522.html,1961,1710,331
#:\Harvard\155\7028026\226640159.html,1961,3496,971
#:\Harvard\188\6775241\32531125.html,1961,4992,1966
#:\Harvard\183\6861070\120780714.html,1961,1245,233
#:\Harvard\217\6940977\183498018.html,1961,559,75
#:\Harvard\117\6907301\149282186.html,1961,1915,311
#:\Harvard\118\7173396\368599978.html,1961,946,203
#:\Harvard\183\6868622\121913531.html,1961,3162,370
#:\Harvard\115\6827343\78669503.html,1961,6217,1781
#:\Harvard\53\7116258\302562666.html,1961,935,151
#:\Harvard\152\6815215\66199814.html,1961,3122,1095
#:\Harvard\184\7036172\232976984.html,1961,2686,409
#:\Harvard\205\7176357\429306496.html,1961,1603,253
#:\Harvard\94\7129598\314107740.html,1961,2426,408
#:\Harvard\77\6955672\187468936.html,1961,3487,795
#:\Harvard\71\6959372\189359670.html,1961,4239,564
#:\Harvard\111\6816265\67230669.html,1961,2512,396
#:\Harvard\73\6957057\188520340.html,1961,3072,616
#:\Harvard\29\7112246\299575221.html,1961,1219,335
#:\Harvard\183\6883509\129971867.html,1961,2097,290
#:\Harvard\77\6952881\184924994.html,1961,3794,745
#:\Harvard\115\6815216\77891719.html,1961,795,277
#:\Harvard\188\6775109\32379947.html,1961,288,82
#:\Harvard\217\6978144\199721466.html,1961,1196,431
#:\Harvard\221\7124932\310409078.html,1961,1397,191
#:\Harvard\147\7175017\406486241.html,1961,1901,361
#:\Harvard\152\6817885\68578780.html,1961,779,253
#:\Harvard\137\7173980\382103807.html,1961,3519,520
#:\Harvard\173\6856753\113339138.html,1961,1028,169
#:\Harvard\54\7042593\238825949.html,1961,1339,310
#:\Harvard\183\6861068\120780061.html,1961,1704,258
#:\Harvard\238\7159122\333715714.html,1961,1672,494
#:\Harvard\173\6784198\38870096.html,1961,2251,359
#:\Harvard\173\6789668\42873424.html,1961,1451,249
#:\Harvard\183\6868624\121915148.html,1961,1265,212
#:\Harvard\44\7048193\243830371.html,1961,374,118
#:\Harvard\188\6882396\129189749.html,1961,882,148
#:\Harvard\8\7092713\283218745.html,1961,3281,665
#:\Harvard\109\7010945\215689547.html,1961,3055,967
#:\Harvard\243\7176474\430590181.html,1961,1569,445
#:\Harvard\127\1918369\12075637.html,1961,2195,462
#:\Harvard\157\6929925\170053020.html,1961,1674,198
#:\Harvard\106\7027856\226521274.html,1961,4630,1172
#:\Harvard\171\7047006\242753766.html,1961,813,210
#:\Harvard\2\7058496\251639166.html,1961,3490,839
#:\Harvard\43\6967566\195989941.html,1961,5774,1442
#:\Harvard\152\6834512\88436203.html,1961,711,179
#:\Harvard\217\6986760\206539892.html,1961,4049,1084
#:\Harvard\57\7062174\255172170.html,1961,7893,2448
#:\Harvard\157\6929926\167431303.html,1961,510,67
#:\Harvard\206\7117028\303290855.html,1961,2917,432
#:\Harvard\115\6814721\77864467.html,1961,2933,542
#:\Harvard\203\7105939\294787695.html,1961,237,47
#:\Harvard\106\7038064\234593870.html,1961,1876,375
#:\Harvard\217\6979177\200182823.html,1961,6895,1961
#:\Harvard\73\6957060\188522303.html,1961,4427,605
#:\Harvard\173\1651339\10413593.html,1961,2388,341
#:\Harvard\16\7075456\267560402.html,1961,1316,242
#:\Harvard\170\6925702\167469020.html,1961,3154,643
#:\Harvard\49\7034888\231850810.html,1961,88,17
#:\Harvard\75\7092450\283057770.html,1961,125,34
#:\Harvard\188\6802007\54648137.html,1961,3789,579
#:\Harvard\160\7172959\361479434.html,1961,0,0
#:\Harvard\96\7127355\312577333.html,1961,5155,1361
#:\Harvard\222\7142016\324099249.html,1961,261,39
#:\Harvard\6\7093091\283493408.html,1961,1837,324
#:\Harvard\73\6957058\188520563.html,1961,4109,817
#:\Harvard\221\7124919\310396384.html,1961,7360,2133
#:\Harvard\217\6886356\172341833.html,1961,321,71
#:\Harvard\159\7161465\335231502.html,1961,0,0
#:\Harvard\183\6901296\143924683.html,1961,2400,329
#:\Harvard\90\7119193\305394781.html,1961,1885,349
#:\Harvard\37\6905832\147505398.html,1961,1017,174
#:\Harvard\97\7128098\313244282.html,1961,3786,817
#:\Harvard\188\6802007\54648013.html,1961,3706,832
#:\Harvard\161\7172986\362731958.html,1961,1376,305
#:\Harvard\49\7035686\232525869.html,1961,1553,366
#:\Harvard\217\6955219\187059290.html,1961,2133,716
#:\Harvard\111\6820701\71349636.html,1961,2007,466
#:\Harvard\152\6812537\72833815.html,1961,2298,493
#:\Harvard\127\1647549\10365518.html,1961,5016,1660
#:\Harvard\124\7122969\308688519.html,1961,5031,1480
#:\Harvard\173\6791093\44306388.html,1961,367,65
#:\Harvard\115\6814612\77531792.html,1961,3031,635
#:\Harvard\10\7095669\285619375.html,1961,2438,463
#:\Harvard\30\7050851\246339279.html,1961,2626,514
#:\Harvard\152\6834571\96411843.html,1961,4618,597
#:\Harvard\184\7037302\233895297.html,1961,4176,645
#:\Harvard\96\7131513\315490028.html,1961,3252,745
#:\Harvard\111\6821079\71713027.html,1961,2839,621
#:\Harvard\60\7063178\256039212.html,1961,394,144
#:\Harvard\152\6836536\93105191.html,1961,1763,349
#:\Harvard\15\6984473\204640208.html,1961,986,252
#:\Harvard\16\7076971\268932758.html,1961,1978,439
#:\Harvard\198\7099081\288715919.html,1961,467,150
#:\Harvard\31\7051720\247031483.html,1961,758,175
#:\Harvard\137\7173980\382100565.html,1961,5475,1473
#:\Harvard\152\6828253\88219738.html,1961,7,5
#:\Harvard\112\3063779\16096901.html,1961,1194,226
#:\Harvard\157\7084441\275644454.html,1961,2813,433
#:\Harvard\73\6957060\188522483.html,1961,5539,1053
#:\Harvard\65\7099750\289475045.html,1961,5323,1088
#:\Harvard\177\7057383\250728750.html,1961,3890,1252
#:\Harvard\152\561451\6329020.html,1961,2597,263
#:\Harvard\139\7174070\383884710.html,1961,2644,462
#:\Harvard\92\7118215\304513624.html,1961,2681,555
#:\Harvard\90\7129088\313610918.html,1961,340,79
#:\Harvard\28\7066076\258783418.html,1961,3107,777
#:\Harvard\183\6919108\159051127.html,1961,1150,220
#:\Harvard\188\6803513\61728111.html,1961,3380,1278
#:\Harvard\152\6812441\71823549.html,1961,699,159
#:\Harvard\173\717207\8527959.html,1961,558,136
#:\Harvard\101\7162220\335829241.html,1961,3398,715
#:\Harvard\48\7112165\299496404.html,1961,1953,457
#:\Harvard\188\6792290\45558462.html,1961,3421,345
#:\Harvard\188\6792299\49230762.html,1961,1905,448
#:\Harvard\113\6794392\52870347.html,1961,845,134
#:\Harvard\188\6794813\52957234.html,1961,919,183
#:\Harvard\217\6988090\207788304.html,1961,2605,631
#:\Harvard\112\3064021\16097681.html,1961,879,156
#:\Harvard\101\7154836\331135651.html,1961,30,6
#:\Harvard\183\6868621\121913131.html,1961,685,54
#:\Harvard\16\7076839\268807025.html,1961,3259,552
#:\Harvard\152\640178\7343257.html,1961,3539,442
#:\Harvard\115\6818068\80930705.html,1961,1792,288
#:\Harvard\183\6901118\145208806.html,1961,0,0
#:\Harvard\188\6900297\143884640.html,1961,706,58
#:\Harvard\183\6793894\47273859.html,1961,3249,977
#:\Harvard\33\7048436\244073170.html,1961,2091,278
#:\Harvard\41\6829554\81387967.html,1961,971,98
#:\Harvard\129\7044851\240936591.html,1961,1820,584
#:\Harvard\154\7016291\220300363.html,1961,1586,341
#:\Harvard\42\7051445\246844125.html,1961,2741,673
#:\Harvard\169\7043974\240049167.html,1961,2828,561
#:\Harvard\6\7091326\281942508.html,1961,445,111
